Student_ID,Gender,Graduation_Year,Branch,CGPA,Tenth_Percentage,Twelfth_Percentage,Backlogs,Internship,Projects,Certifications,Skills,DSA_Score,Technical_Score,Aptitude_Score,Communication_Score,Placement_Status,Company,Job_Role,Package_LPA
STU20262975,Female,2024,ECE,6.41,70.5,71.3,1,No,2,2,"Java, C++, IoT, Arduino, MATLAB",69.8,70.5,61.2,65.5,Placed,HCLTech,Embedded Engineer,4.44
STU20262976,Female,2024,Mechanical,7.46,75.7,62.9,1,Yes,3,1,"SQL, C, CATIA, Excel",93.2,82.0,66.3,71.6,Placed,L&T,Mechanical Engineer,5.29
STU20262977,Female,2026,ECE,6.55,72.4,86.1,1,No,2,0,"SQL, Arduino, C, Git, Python",73.0,76.3,53.8,59.7,Not Placed,Not Placed,Not Placed,0.0
STU20262978,Female,2026,EEE,7.35,80.4,79.8,1,Yes,3,2,"Arduino, C, Java, SQL",70.6,88.7,45.1,66.8,Not Placed,Not Placed,Not Placed,0.0
STU20262979,Female,2024,EEE,9.02,81.3,76.1,0,No,5,1,"IoT, Python, SQL, Arduino",93.8,84.1,67.8,87.9,Placed,Siemens,Embedded Engineer,5.88
STU20262980,Male,2027,Mechanical,8.48,73.6,64.5,1,Yes,2,0,"C++, CATIA, Excel, SQL, MATLAB, Python",87.6,84.7,65.6,71.3,Not Placed,Not Placed,Not Placed,0.0
STU20262981,Male,2024,ECE,8.31,77.2,76.2,2,Yes,3,1,"Git, Embedded C, IoT, SQL",98.0,75.9,59.1,63.7,Placed,Infosys,QA Engineer,5.31
STU20262982,Female,2024,CSE,7.85,66.9,72.1,0,No,2,1,"C++, Node.js, SQL, Java, Python, JavaScript",97.5,81.0,79.0,88.7,Placed,Tech Mahindra,Backend Developer,6.55
STU20262983,Female,2026,CSE,7.16,74.6,73.9,1,No,2,1,"React, Python, MongoDB, Git, JavaScript, DSA",98.0,92.8,71.8,65.6,Placed,TCS,Web Developer,6.25
STU20262984,Female,2026,ECE,7.91,77.8,61.2,0,Yes,2,2,"Embedded C, SQL, C, IoT, Java, Python",66.8,82.3,63.9,70.9,Placed,Tech Mahindra,Software Developer,4.08
STU20262985,Female,2025,CSE,8.94,93.0,75.8,1,No,3,2,"Python, Node.js, JavaScript, React, C++, DSA",98.0,82.4,71.7,65.9,Placed,Tech Mahindra,Software Developer,6.74
STU20262986,Male,2026,CSE,8.35,88.3,74.7,1,No,3,2,"JavaScript, Node.js, React, SQL, Python, DSA",98.0,91.8,76.3,49.4,Placed,Zoho,Data Analyst,6.29
STU20262987,Female,2027,CSE,6.65,67.4,71.6,3,No,1,0,"C++, Python, Node.js, Git, React",71.1,81.7,57.2,63.9,Placed,Zoho,Backend Developer,6.17
STU20262988,Female,2024,ECE,7.84,79.0,74.5,0,No,1,3,"Python, C, MATLAB, Java",72.0,77.0,38.2,71.4,Placed,Bosch,Embedded Engineer,5.79
STU20262989,Male,2026,CSE,6.37,75.5,72.6,0,No,1,0,"SQL, DSA, Node.js",78.2,57.8,81.0,63.8,Not Placed,Not Placed,Not Placed,0.0
STU20262990,Female,2024,ECE,8.43,77.5,88.4,3,No,2,1,"SQL, Arduino, Embedded C, C++, Python, C",78.2,77.0,72.2,80.7,Placed,L&T Technology Services,Network Engineer,7.17
STU20262991,Male,2025,Mechanical,6.96,74.2,70.2,2,No,2,0,"SQL, SolidWorks, CATIA, ANSYS",61.1,71.4,71.4,56.9,Not Placed,Not Placed,Not Placed,0.0
STU20262992,Female,2025,Mechanical,6.51,71.8,66.2,0,No,1,0,"Python, SolidWorks, AutoCAD, SQL, ANSYS, CATIA",53.0,87.2,68.3,72.3,Not Placed,Not Placed,Not Placed,0.0
STU20262993,Male,2025,IT,8.6,92.6,66.1,0,Yes,3,2,"DSA, Java, SQL",67.5,75.5,55.6,66.6,Placed,Cognizant,Data Analyst,6.71
STU20262994,Female,2024,ECE,8.23,75.7,73.6,0,Yes,1,2,"Git, Python, MATLAB",81.4,67.7,64.0,84.1,Placed,HCLTech,Network Engineer,6.58
STU20262995,Male,2027,ECE,7.95,80.3,66.7,0,No,1,0,"Python, IoT, Embedded C, Git",85.3,82.0,71.6,87.2,Not Placed,Not Placed,Not Placed,0.0
STU20262996,Male,2025,IT,9.76,64.7,88.1,0,No,3,5,"Node.js, Python, Git",79.6,94.2,76.5,83.5,Placed,Capgemini,Support Engineer,6.77
STU20262997,Male,2027,ECE,8.29,84.5,76.7,0,No,2,0,"IoT, Arduino, C, C++, Python",87.3,72.5,58.4,69.7,Placed,HCLTech,Network Engineer,5.76
STU20262998,Male,2025,CSE,7.45,84.9,81.7,5,Yes,2,0,"Python, SQL, DSA",83.0,84.7,74.3,72.4,Not Placed,Not Placed,Not Placed,0.0
STU20262999,Male,2027,Civil,7.94,70.5,86.7,3,Yes,3,1,"Primavera, STAAD Pro, Python",86.4,85.1,79.2,71.6,Placed,Adani,Design Engineer,4.24
STU20263000,Female,2026,CSE,7.76,73.8,69.9,2,No,1,3,"Node.js, Java, MongoDB, C++, JavaScript",84.5,94.4,66.1,55.9,Placed,Cognizant,Data Analyst,6.4
STU20263001,Male,2025,Mechanical,8.63,82.7,75.9,0,Yes,3,1,"CATIA, Excel, AutoCAD, MATLAB, SolidWorks",88.2,95.0,87.6,83.6,Placed,Mahindra,Design Engineer,5.98
STU20263002,Female,2026,ECE,7.99,78.1,85.9,1,No,2,0,"SQL, C, Java, Python, C++",95.9,68.9,78.9,43.3,Placed,Tech Mahindra,Software Developer,4.62
STU20263003,Male,2027,CSE,8.32,82.1,78.8,2,Yes,2,1,"Java, MongoDB, JavaScript",89.1,67.8,78.3,68.0,Placed,Accenture,Backend Developer,8.14
STU20263004,Male,2026,EEE,6.42,72.0,76.0,2,No,2,1,"IoT, C++, SQL, Embedded C, Python",57.0,86.3,59.2,88.2,Not Placed,Not Placed,Not Placed,0.0
STU20263005,Female,2025,CSE,8.05,91.2,84.0,0,Yes,1,2,"Git, JavaScript, React, SQL, MongoDB, Java",98.0,82.5,70.0,53.2,Placed,Capgemini,Data Analyst,6.55
STU20263006,Female,2026,EEE,7.6,72.3,81.8,2,Yes,2,2,"AutoCAD, IoT, Embedded C",66.5,98.0,81.2,78.6,Placed,L&T Technology Services,Embedded Engineer,3.94
STU20263007,Male,2026,ECE,6.88,94.0,76.4,3,No,2,0,"Python, Java, SQL",74.2,85.1,48.7,77.9,Placed,Bosch,Network Engineer,4.58
STU20263008,Female,2025,CSE,7.81,86.2,85.9,0,No,0,0,"Git, JavaScript, SQL, Node.js, React",98.0,90.8,53.2,61.9,Placed,Capgemini,Web Developer,2.89
STU20263009,Female,2026,CSE,8.37,84.7,77.1,1,Yes,4,3,"Git, Python, DSA, SQL",92.7,82.4,68.2,60.2,Placed,Tech Mahindra,Backend Developer,8.59
STU20263010,Male,2025,EEE,7.65,69.8,79.3,1,No,1,0,"AutoCAD, C, C++",65.9,76.9,70.3,48.6,Not Placed,Not Placed,Not Placed,0.0
STU20263011,Female,2025,IT,6.7,81.1,71.9,1,No,1,0,"Python, Git, Java, React, Node.js",75.0,81.1,65.5,63.1,Placed,Deloitte,Full Stack Developer,5.07
STU20263012,Female,2026,Mechanical,7.32,80.5,81.9,0,No,3,2,"SQL, AutoCAD, Python, C, C++",85.4,82.3,76.1,59.3,Placed,Jindal Steel,Graduate Engineer Trainee,5.92
STU20263013,Male,2027,EEE,7.25,61.3,69.7,1,Yes,2,2,"C, Arduino, IoT, Embedded C, AutoCAD, MATLAB",78.7,81.8,72.1,55.4,Not Placed,Not Placed,Not Placed,0.0
STU20263014,Male,2025,EEE,7.81,67.7,64.3,1,No,4,4,"AutoCAD, C, IoT",78.0,93.5,71.5,80.7,Not Placed,Not Placed,Not Placed,0.0
STU20263015,Male,2025,CSE,8.07,80.7,81.4,0,No,2,0,"Node.js, JavaScript, Python",65.0,74.1,68.4,58.3,Placed,Wipro,QA Engineer,6.61
STU20263016,Male,2024,EEE,7.3,75.3,67.6,1,No,2,1,"IoT, SQL, C++",62.5,70.7,79.8,74.2,Not Placed,Not Placed,Not Placed,0.0
STU20263017,Female,2026,Civil,7.12,72.2,66.4,0,Yes,3,0,"GIS, Revit, SQL, Primavera",68.7,76.3,84.1,62.3,Not Placed,Not Placed,Not Placed,0.0
STU20263018,Female,2025,CSE,8.06,85.7,85.6,1,No,3,1,"Git, SQL, MongoDB, JavaScript",98.0,80.7,68.4,75.1,Placed,Cognizant,Backend Developer,7.45
STU20263019,Male,2025,IT,8.72,73.6,85.3,1,Yes,3,2,"Node.js, DSA, MongoDB, Python",71.5,81.3,79.9,75.2,Placed,Accenture,Support Engineer,4.36
STU20263020,Male,2024,CSE,8.24,75.4,74.9,0,Yes,2,0,"SQL, Git, C++, Node.js, React, DSA",83.1,80.9,69.6,85.2,Placed,Capgemini,Data Analyst,6.75
STU20263021,Male,2027,IT,9.11,76.2,58.3,1,No,1,1,"Python, JavaScript, AWS, MongoDB, SQL, Git",98.0,74.0,60.7,49.6,Placed,Cognizant,Software Developer,5.66
STU20263022,Male,2025,EEE,8.61,83.1,82.0,0,Yes,2,1,,90.9,93.7,52.8,63.6,Placed,Siemens,Graduate Engineer Trainee,6.12
STU20263023,Female,2026,IT,9.17,68.9,84.4,0,No,4,1,"Node.js, MongoDB, SQL, AWS, React, Java",98.0,97.7,92.0,79.8,Placed,Deloitte,Support Engineer,7.5
STU20263024,Male,2024,ECE,8.91,76.8,82.7,0,No,4,2,"C, C++, Python, Git, SQL",82.5,98.0,86.0,60.9,Placed,HCLTech,QA Engineer,7.25
STU20263025,Male,2024,IT,9.23,69.0,83.2,0,Yes,4,1,"AWS, Node.js, DSA, Git",98.0,83.8,82.2,68.0,Placed,Cognizant,Full Stack Developer,8.51
STU20263026,Male,2024,CSE,7.02,73.4,72.7,3,No,0,1,"DSA, React, Node.js, JavaScript, C++, Java",83.9,65.4,81.1,75.3,Placed,Wipro,Web Developer,5.2
STU20263027,Male,2025,CSE,8.55,84.4,75.2,1,No,2,4,"Python, C++, Java, JavaScript",94.0,98.0,63.8,65.2,Placed,Wipro,Backend Developer,6.71
STU20263028,Female,2025,Mechanical,8.59,84.7,70.4,1,No,2,1,"MATLAB, Excel, Python, SQL, C++, CATIA",93.6,84.0,85.9,70.1,Placed,Maruti Suzuki,Production Engineer,5.56
STU20263029,Female,2025,ECE,8.94,75.3,74.3,0,No,2,1,"Python, SQL, C++, Java, Git",70.4,93.4,80.3,67.3,Placed,Infosys,Software Developer,4.92
STU20263030,Male,2025,IT,7.24,79.8,76.8,1,Yes,2,2,"DSA, SQL, Python, React, MongoDB, Java",84.2,69.7,63.4,68.7,Placed,Zoho,QA Engineer,7.68
STU20263031,Male,2024,Mechanical,8.11,77.0,79.3,1,Yes,3,2,"CATIA, AutoCAD, SQL",88.9,84.2,42.5,56.2,Placed,Tata Motors,Production Engineer,5.22
STU20263032,Male,2025,CSE,8.06,87.7,82.3,1,No,3,2,"Node.js, C++, Git, Python, Java",81.0,98.0,53.7,63.1,Placed,Wipro,Backend Developer,7.15
STU20263033,Male,2024,CSE,9.57,81.0,71.0,0,Yes,5,3,"React, MongoDB, C++, JavaScript",88.1,98.0,98.0,79.2,Placed,Deloitte,Backend Developer,8.48
STU20263034,Male,2024,CSE,6.82,54.2,61.8,2,Yes,2,1,"MongoDB, React, Java, Git, JavaScript",79.5,74.6,89.2,68.9,Not Placed,Not Placed,Not Placed,0.0
STU20263035,Male,2024,Civil,6.85,81.4,70.8,1,No,2,1,"AutoCAD, MATLAB, Revit, Excel",62.4,82.9,49.0,74.6,Not Placed,Not Placed,Not Placed,0.0
STU20263036,Female,2026,EEE,6.11,70.1,64.4,1,No,2,0,"IoT, C++, MATLAB, SQL",65.4,74.7,38.5,64.8,Not Placed,Not Placed,Not Placed,0.0
STU20263037,Male,2027,ECE,7.87,75.8,77.6,1,Yes,4,4,"Arduino, SQL, C, Git, MATLAB, C++",95.7,98.0,88.4,78.6,Placed,HCLTech,Embedded Engineer,6.15
STU20263038,Male,2026,CSE,9.8,84.9,72.3,0,Yes,3,1,"SQL, MongoDB, React",98.0,93.9,78.1,65.3,Placed,Tech Mahindra,Software Developer,6.89
STU20263039,Male,2024,CSE,7.96,67.9,84.8,1,Yes,3,5,"React, Git, MongoDB, JavaScript, Node.js, DSA",88.1,98.0,62.5,58.7,Placed,Deloitte,QA Engineer,6.04
STU20263040,Female,2027,ECE,7.84,78.1,70.4,1,Yes,3,1,"C++, IoT, Python, MATLAB, Embedded C, Arduino",76.2,82.4,55.3,83.1,Not Placed,Not Placed,Not Placed,0.0
STU20263041,Male,2027,IT,8.37,82.7,88.7,1,Yes,3,2,"MongoDB, Git, Python, React, JavaScript",71.0,78.5,57.3,59.5,Placed,Cognizant,Support Engineer,7.2
STU20263042,Male,2025,Civil,7.4,79.0,78.7,3,No,2,0,"Excel, AutoCAD, STAAD Pro, Revit, GIS, Primavera",67.6,82.2,86.6,60.4,Not Placed,Not Placed,Not Placed,0.0
STU20263043,Female,2024,EEE,7.96,73.7,69.1,0,Yes,4,1,"Embedded C, C++, C, IoT, SQL, MATLAB",98.0,71.1,75.1,72.9,Placed,Wipro,Embedded Engineer,7.37
STU20263044,Male,2026,IT,8.23,85.5,91.9,0,Yes,2,2,"SQL, MongoDB, Node.js",83.5,96.0,49.6,51.1,Placed,HCLTech,QA Engineer,8.25
STU20263045,Female,2027,EEE,6.93,68.3,75.6,3,No,1,0,"Embedded C, IoT, Java, AutoCAD, MATLAB",70.9,61.0,58.6,61.9,Not Placed,Not Placed,Not Placed,0.0
STU20263046,Male,2027,Civil,7.42,72.2,76.2,2,No,1,1,"C, Revit, STAAD Pro, GIS, Primavera, SQL",76.6,69.7,90.3,60.8,Not Placed,Not Placed,Not Placed,0.0
STU20263047,Female,2026,IT,8.53,78.4,77.6,0,Yes,3,1,"JavaScript, MongoDB, React, Java, SQL",93.4,77.5,78.0,69.5,Placed,HCLTech,Software Developer,7.18
STU20263048,Female,2026,ECE,8.54,81.4,81.3,0,No,3,3,"MATLAB, Embedded C, Java, Git",72.9,97.4,56.0,65.9,Not Placed,Not Placed,Not Placed,0.0
STU20263049,Male,2027,Civil,8.6,77.2,81.9,0,No,2,1,"GIS, Excel, MATLAB, SQL, Primavera, AutoCAD",77.2,74.8,66.0,63.0,Not Placed,Not Placed,Not Placed,0.0
STU20263050,Female,2024,CSE,8.29,87.3,71.3,0,No,3,0,"JavaScript, Node.js, Java, MongoDB, DSA, Python",91.7,89.0,71.7,66.6,Placed,Infosys,Data Analyst,7.81
STU20263051,Male,2024,Mechanical,7.85,79.7,74.7,1,No,2,0,"MATLAB, AutoCAD, Excel, C++, SQL, Python",82.1,73.5,83.7,86.2,Placed,Maruti Suzuki,Design Engineer,5.98
STU20263052,Female,2027,CSE,8.64,80.1,79.1,0,No,3,3,"JavaScript, C++, Java",98.0,90.5,73.3,96.9,Placed,Tech Mahindra,Web Developer,6.48
STU20263053,Female,2024,ECE,7.24,77.9,78.6,1,No,1,1,"MATLAB, C++, Arduino, C, SQL, Java",82.7,72.3,86.9,74.8,Placed,Infosys,Network Engineer,3.25
STU20263054,Female,2025,Mechanical,7.01,80.7,78.1,0,No,3,1,"C++, SQL, Python, AutoCAD, C",68.3,98.0,71.5,64.8,Placed,Maruti Suzuki,Graduate Engineer Trainee,4.97
STU20263055,Female,2025,ECE,7.64,78.8,76.8,0,No,2,0,"Embedded C, MATLAB, SQL, C",38.1,62.6,40.8,57.9,Not Placed,Not Placed,Not Placed,0.0
STU20263056,Male,2025,ECE,6.67,62.0,69.2,2,Yes,3,1,"Git, C, C++, MATLAB",78.3,82.7,73.6,63.9,Placed,HCLTech,Embedded Engineer,3.47
STU20263057,Male,2024,ECE,8.1,85.9,72.7,1,No,2,0,"Python, Java, MATLAB, IoT",68.0,81.4,70.0,65.9,Placed,TCS,Software Developer,5.57
STU20263058,Male,2026,CSE,8.89,81.1,70.7,0,No,3,1,"Python, MongoDB, React, C++, JavaScript",93.0,81.2,69.0,82.3,Placed,Tech Mahindra,Web Developer,7.67
STU20263059,Female,2025,CSE,7.4,81.3,79.1,0,Yes,2,0,"SQL, JavaScript, C++, MongoDB, React",96.1,81.9,74.7,60.4,Placed,Cognizant,Backend Developer,7.69
STU20263060,Female,2026,CSE,8.37,76.1,73.3,1,Yes,5,1,"MongoDB, C++, Python, JavaScript",77.0,79.7,70.2,77.0,Placed,Accenture,Web Developer,7.02
STU20263061,Male,2025,ECE,7.22,63.3,73.2,1,No,3,2,"Python, Java, Arduino",86.4,71.9,71.5,62.4,Placed,L&T Technology Services,Software Developer,4.02
STU20263062,Male,2027,IT,7.04,59.6,75.7,2,No,2,0,"Java, AWS, DSA, React",85.6,64.7,61.4,80.2,Placed,TCS,Full Stack Developer,6.04
STU20263063,Male,2026,CSE,9.75,75.8,81.4,0,No,3,2,"Git, SQL, Node.js, C++",95.4,96.1,71.7,64.2,Placed,Deloitte,Web Developer,8.67
STU20263064,Female,2027,Mechanical,6.7,78.4,73.1,3,No,3,0,"Excel, AutoCAD, ANSYS, C++, SQL, CATIA",79.9,70.0,81.2,59.6,Not Placed,Not Placed,Not Placed,0.0
STU20263065,Female,2025,IT,6.81,84.1,67.1,2,Yes,4,0,"Java, DSA, AWS, MongoDB, Python",54.1,69.4,68.7,64.4,Placed,Accenture,Software Developer,6.86
STU20263066,Male,2024,IT,8.08,80.3,78.7,0,No,2,2,"MongoDB, Python, AWS, JavaScript, Node.js",81.2,88.8,77.6,89.5,Placed,Deloitte,Support Engineer,6.63
STU20263067,Male,2027,IT,8.13,71.0,74.8,2,No,2,0,"Git, AWS, Node.js, SQL, React",80.5,92.4,65.0,68.1,Placed,Infosys,Support Engineer,5.66
STU20263068,Male,2027,CSE,8.57,73.9,77.5,0,Yes,4,1,"MongoDB, Python, Java, Node.js",98.0,74.7,88.1,85.7,Placed,Accenture,Software Developer,7.29
STU20263069,Male,2024,EEE,9.35,90.9,88.4,0,Yes,2,2,"Embedded C, MATLAB, C",98.0,95.1,80.1,76.8,Placed,HCLTech,Graduate Engineer Trainee,7.06
STU20263070,Female,2026,IT,7.24,66.9,78.1,1,No,3,0,"MongoDB, Git, DSA, React",72.6,83.9,64.6,75.9,Placed,Deloitte,Data Analyst,6.99
STU20263071,Male,2026,CSE,7.51,91.5,71.3,1,No,3,1,"SQL, Python, MongoDB",57.3,94.8,86.5,64.1,Placed,Capgemini,Software Developer,7.06
STU20263072,Male,2024,Civil,8.87,93.3,77.9,1,No,2,2,"Primavera, AutoCAD, MATLAB, Excel, GIS, Revit",65.2,86.5,71.1,67.3,Placed,Adani,Civil Engineer,5.92
STU20263073,Male,2026,Mechanical,8.35,93.8,88.7,0,No,0,1,"Python, C++, Excel, CATIA",93.7,97.2,75.7,55.9,Placed,Maruti Suzuki,Production Engineer,3.81
STU20263074,Male,2025,EEE,8.33,81.5,75.3,0,No,3,0,"IoT, SQL, Java, AutoCAD",83.2,90.0,57.7,56.5,Placed,Siemens,Embedded Engineer,4.96
STU20263075,Female,2024,Mechanical,7.05,73.2,74.3,2,No,1,1,"C++, C, MATLAB",55.4,58.0,60.1,65.7,Not Placed,Not Placed,Not Placed,0.0
STU20263076,Male,2027,Civil,8.46,81.6,82.5,0,Yes,2,3,"AutoCAD, Revit, Primavera",66.4,92.3,83.9,68.5,Placed,Adani,Graduate Engineer Trainee,5.19
STU20263077,Male,2026,IT,8.58,85.8,79.7,0,No,3,2,"Java, Node.js, JavaScript, SQL",88.2,89.2,73.7,66.8,Placed,Accenture,Software Developer,7.73
STU20263078,Male,2027,ECE,7.91,73.2,73.7,1,No,3,3,"IoT, Arduino, C",83.5,97.9,72.8,77.8,Placed,TCS,Network Engineer,8.12
STU20263079,Female,2026,ECE,7.25,68.4,69.4,2,No,2,1,,96.1,91.0,67.8,90.8,Placed,Tech Mahindra,Software Developer,4.44
STU20263080,Female,2027,CSE,8.09,76.2,76.8,2,Yes,4,1,"React, C++, DSA",84.5,76.7,71.7,60.7,Placed,Infosys,QA Engineer,7.98
STU20263081,Male,2025,CSE,9.4,76.1,85.0,0,No,4,1,"DSA, JavaScript, React, Git, C++",96.6,98.0,70.6,73.1,Placed,Zoho,QA Engineer,7.77
STU20263082,Male,2025,CSE,7.07,84.4,83.3,2,No,1,1,"DSA, Git, React",72.3,75.6,62.2,61.5,Placed,Zoho,Software Developer,5.6
STU20263083,Male,2025,ECE,7.07,71.4,63.8,1,No,1,1,"MATLAB, SQL, Java, Embedded C, Arduino",82.7,69.8,64.5,48.7,Not Placed,Not Placed,Not Placed,0.0
STU20263084,Male,2026,Mechanical,7.02,76.2,86.3,0,No,3,0,"C, Excel, Python, AutoCAD",98.0,92.1,64.3,96.9,Not Placed,Not Placed,Not Placed,0.0
STU20263085,Male,2026,EEE,7.3,83.1,72.7,0,No,1,0,"Embedded C, AutoCAD, MATLAB",85.3,71.2,75.2,67.7,Placed,L&T Technology Services,Embedded Engineer,5.49
STU20263086,Female,2026,IT,7.89,86.7,82.8,1,Yes,3,1,"AWS, React, Java, Python",98.0,84.3,77.1,68.0,Placed,Wipro,Full Stack Developer,7.54
STU20263087,Female,2025,CSE,8.81,81.5,73.6,0,No,2,2,"MongoDB, C++, JavaScript, Python, Java, React",90.5,88.3,92.4,79.2,Placed,Cognizant,Web Developer,7.82
STU20263088,Male,2024,IT,8.29,81.4,66.1,0,No,3,1,"SQL, Node.js, AWS, Git, JavaScript",64.9,91.1,82.2,97.4,Placed,Infosys,Data Analyst,6.74
STU20263089,Male,2027,ECE,7.8,70.4,66.9,1,No,3,1,"SQL, Embedded C, Python, IoT, C++",71.6,96.7,59.7,72.2,Not Placed,Not Placed,Not Placed,0.0
STU20263090,Male,2027,Civil,7.74,84.5,73.6,1,No,2,1,"Excel, Primavera, STAAD Pro, Python",88.6,97.8,62.3,98.0,Not Placed,Not Placed,Not Placed,0.0
STU20263091,Male,2025,Mechanical,8.08,87.0,80.5,0,Yes,3,4,"SQL, CATIA, C, Excel, SolidWorks, AutoCAD",80.0,98.0,84.4,72.4,Placed,Jindal Steel,Mechanical Engineer,3.87
STU20263092,Male,2026,Civil,6.07,60.1,71.6,2,Yes,0,0,,65.4,51.5,72.9,84.8,Not Placed,Not Placed,Not Placed,0.0
STU20263093,Male,2026,Mechanical,8.46,91.5,76.1,1,Yes,2,1,,72.6,98.0,87.3,62.9,Placed,L&T,Design Engineer,5.62
STU20263094,Female,2027,Civil,6.8,70.1,81.2,1,No,1,0,"MATLAB, Revit, Primavera, C, GIS, Excel",88.8,79.5,67.1,59.0,Not Placed,Not Placed,Not Placed,0.0
STU20263095,Male,2025,IT,7.52,81.0,75.3,1,Yes,4,1,"DSA, MongoDB, JavaScript, SQL",98.0,94.6,66.7,76.3,Placed,TCS,Support Engineer,6.87
STU20263096,Female,2026,CSE,8.29,79.3,79.3,1,No,1,1,"JavaScript, SQL, C++",76.2,79.9,77.6,84.5,Placed,Accenture,Backend Developer,5.87
STU20263097,Male,2024,CSE,7.94,77.4,98.0,2,Yes,3,5,"SQL, React, DSA, MongoDB, Git",79.6,92.1,53.9,66.7,Placed,Cognizant,Backend Developer,7.23
STU20263098,Male,2024,IT,8.31,77.3,77.4,1,Yes,3,2,"MongoDB, SQL, Java, AWS, JavaScript, Python",98.0,97.5,70.7,83.9,Placed,Accenture,Data Analyst,7.49
STU20263099,Male,2027,CSE,8.12,71.4,72.1,0,No,3,1,"Java, React, MongoDB, Node.js",95.7,98.0,97.9,73.3,Placed,Tech Mahindra,QA Engineer,5.53
STU20263100,Female,2025,CSE,7.75,81.0,79.3,0,Yes,3,0,"Java, MongoDB, JavaScript, DSA, SQL, Python",61.7,83.2,66.7,69.5,Placed,TCS,Web Developer,6.6
STU20263101,Male,2024,Civil,8.8,78.0,83.9,0,Yes,3,1,"SQL, Revit, STAAD Pro",94.7,76.0,75.0,81.5,Placed,Shapoorji Pallonji,Civil Engineer,5.56
STU20263102,Male,2024,CSE,8.6,70.3,80.3,0,Yes,3,1,"Node.js, DSA, React, C++, Java, Git",91.4,93.5,71.8,63.3,Placed,Cognizant,Backend Developer,8.42
STU20263103,Female,2025,Civil,7.76,70.2,77.1,1,Yes,3,0,"C, AutoCAD, MATLAB, Excel",83.5,79.4,90.6,85.2,Not Placed,Not Placed,Not Placed,0.0
STU20263104,Female,2026,EEE,8.24,69.6,87.6,0,No,2,1,"Java, C++, Python",70.7,73.6,57.6,66.1,Placed,TCS,Graduate Engineer Trainee,5.85
STU20263105,Female,2025,ECE,7.15,72.2,83.8,1,No,0,3,"Embedded C, IoT, C++, Arduino, Java, MATLAB",60.5,78.4,77.4,77.6,Not Placed,Not Placed,Not Placed,0.0
STU20263106,Male,2026,EEE,9.5,85.1,79.8,0,Yes,4,1,"C++, SQL, AutoCAD",55.3,98.0,72.8,75.5,Placed,L&T Technology Services,Electrical Engineer,7.0
STU20263107,Male,2027,IT,6.98,70.5,69.3,2,Yes,4,1,"JavaScript, DSA, AWS, Java",72.0,91.4,59.5,74.1,Placed,Infosys,Data Analyst,4.3
STU20263108,Female,2025,ECE,7.85,84.5,79.2,1,No,1,0,"C, Git, Python, Embedded C",53.1,73.9,49.6,35.0,Not Placed,Not Placed,Not Placed,0.0
STU20263109,Male,2027,CSE,7.76,76.6,71.4,1,No,3,0,"React, MongoDB, SQL, Java, JavaScript",74.8,76.9,93.3,62.2,Placed,Tech Mahindra,Backend Developer,6.76
STU20263110,Male,2024,Civil,7.22,74.0,80.7,1,No,2,1,"GIS, Python, AutoCAD",80.9,78.1,78.3,57.1,Placed,JLL,Design Engineer,3.82
STU20263111,Male,2025,IT,7.51,,78.2,1,No,1,0,"Python, Node.js, React, MongoDB",61.0,94.6,52.8,75.6,Placed,Cognizant,QA Engineer,6.35
STU20263112,Male,2024,CSE,7.34,86.1,93.5,1,No,1,0,"JavaScript, React, SQL, Java, MongoDB",90.2,89.6,53.0,66.2,Placed,TCS,Data Analyst,5.36
STU20263113,Female,2024,EEE,8.66,,88.7,0,No,2,4,"C++, Embedded C, IoT, AutoCAD",98.0,97.9,66.2,48.9,Placed,TCS,Software Developer,5.91
STU20263114,Female,2024,ECE,6.73,86.4,65.6,1,Yes,2,0,"Python, Embedded C, C++, IoT, Java, MATLAB",76.5,79.9,73.4,79.8,Placed,HCLTech,Software Developer,6.37
STU20263115,Male,2024,IT,8.74,86.6,75.0,0,No,2,2,"DSA, React, MongoDB, AWS, SQL, Python",91.0,85.6,73.3,67.0,Placed,Zoho,Support Engineer,6.31
STU20263116,Female,2027,ECE,8.3,78.6,64.0,0,Yes,4,4,"Arduino, SQL, MATLAB, Git",67.1,98.0,61.3,72.3,Placed,TCS,Embedded Engineer,5.99
STU20263117,Male,2026,CSE,7.68,85.5,60.8,0,No,3,0,"Node.js, Python, JavaScript",83.1,71.0,69.7,74.5,Placed,Deloitte,QA Engineer,8.21
STU20263118,Male,2027,EEE,8.1,76.0,77.7,1,No,1,1,"AutoCAD, C, IoT, Python, Embedded C, Arduino",61.1,86.8,88.9,72.0,Not Placed,Not Placed,Not Placed,0.0
STU20263119,Male,2026,CSE,7.87,79.7,67.9,0,No,1,1,"React, SQL, Node.js",56.2,60.5,79.2,93.2,Placed,Capgemini,Software Developer,6.35
STU20263120,Female,2026,CSE,7.06,71.9,85.6,1,Yes,3,1,"C++, Node.js, Git",62.6,63.4,44.8,83.9,Not Placed,Not Placed,Not Placed,0.0
STU20263121,Male,2024,CSE,7.07,82.4,82.2,2,No,1,3,"React, MongoDB, Java, Python, JavaScript, C++",71.0,61.5,54.6,69.8,Placed,Deloitte,Web Developer,4.56
STU20263122,Male,2026,IT,8.46,74.2,75.9,1,No,2,1,"DSA, Git, SQL, Node.js, Python",81.8,98.0,72.1,73.0,Placed,Zoho,Full Stack Developer,7.24
